id,release_year,runtime,genres,seasons,imdb_score,imdb_votes,platform
ts84661,2020,55,"['scifi', 'action', 'drama', 'fantasy']",1,5.9,31177,netflix
ts268560,2020,64,"['action', 'fantasy', 'horror']",1,8.1,7399,netflix
ts254982,2020,29,['documentation'],1,0.0,0,netflix
ts251654,2020,33,"['drama', 'scifi']",1,0.0,0,netflix
ts89326,2019,23,['drama'],2,6.6,1306,netflix
ts225102,2020,73,"['drama', 'romance']",1,7.2,2769,netflix
ts90789,2019,41,"['reality', 'crime', 'thriller']",1,7.0,1260,netflix
ts237751,2020,27,"['drama', 'romance']",2,8.4,1226,netflix
ts225513,2020,44,['scifi'],1,0.0,0,netflix
ts104401,2020,47,"['action', 'drama', 'fantasy', 'thriller', 'scifi']",2,7.5,39438,netflix
ts93054,2019,26,"['comedy', 'crime', 'drama']",2,7.1,12134,netflix
ts116814,2019,54,"['drama', 'thriller']",1,7.4,5636,netflix
ts268608,2020,49,"['documentation', 'crime']",1,7.1,10060,netflix
ts252849,2020,35,"['documentation', 'crime']",1,5.2,825,netflix
ts88471,2019,54,"['drama', 'romance']",2,7.8,3648,netflix
ts215341,2019,104,['reality'],2,0.0,0,netflix
ts87320,2019,23,"['drama', 'comedy']",3,7.8,768,netflix
ts215691,2020,49,"['drama', 'action', 'comedy', 'crime']",1,7.7,12863,netflix
ts93981,2019,44,['drama'],2,7.8,3442,netflix
ts105441,2019,50,"['war', 'documentation', 'history']",1,8.7,9359,netflix
ts110635,2020,45,"['drama', 'fantasy', 'thriller', 'scifi']",1,5.9,3183,netflix
ts91124,2019,52,"['drama', 'scifi', 'reality', 'comedy', 'romance']",2,6.7,6344,netflix
ts242820,2020,28,['reality'],3,5.3,2718,netflix
ts218569,2019,47,"['documentation', 'family', 'history']",3,7.6,6748,netflix
ts112733,2019,45,"['action', 'drama', 'thriller']",2,6.8,11767,netflix
ts223659,2020,35,"['drama', 'crime']",2,7.3,8228,netflix
ts90095,2019,32,"['scifi', 'horror', 'drama', 'fantasy', 'thriller']",1,3.5,10296,netflix
ts216522,2019,23,"['drama', 'fantasy', 'romance', 'thriller', 'animation', 'crime']",2,7.7,10802,netflix
ts88296,2020,29,"['thriller', 'drama', 'horror']",1,5.7,4597,netflix
ts188840,2019,27,"['fantasy', 'animation', 'action', 'crime', 'drama']",1,7.1,1749,netflix
ts233530,2020,59,"['documentation', 'reality']",1,6.9,807,netflix
ts89744,2019,32,"['drama', 'comedy', 'crime', 'romance']",3,7.8,35001,netflix
ts222438,2020,28,"['scifi', 'action']",1,0.0,0,netflix
ts110637,2019,52,"['drama', 'fantasy', 'horror', 'scifi', 'crime']",2,6.5,1581,netflix
ts89656,2019,46,"['scifi', 'fantasy', 'romance', 'drama']",1,7.3,268,netflix
ts93066,2019,40,"['scifi', 'drama', 'reality']",1,4.6,16918,netflix
ts269442,2020,54,['documentation'],1,8.5,1100,netflix
ts215869,2019,38,"['reality', 'documentation']",1,5.7,395,netflix
ts87372,2019,24,"['action', 'animation', 'fantasy']",1,6.1,690,netflix
ts225651,2020,25,"['drama', 'comedy', 'romance']",2,7.5,11977,netflix
ts86726,2019,37,['reality'],1,6.6,3741,netflix
ts361288,2019,39,"['family', 'fantasy', 'scifi', 'animation', 'action', 'comedy']",4,8.0,1419,netflix
ts87224,2019,38,"['scifi', 'drama', 'fantasy']",2,6.3,2588,netflix
ts226602,2020,53,"['crime', 'documentation']",1,7.0,3475,netflix
ts95011,2020,48,['documentation'],1,7.4,129,netflix
ts269397,2020,12,"['comedy', 'animation']",3,5.9,421,netflix
ts218564,2019,44,['documentation'],1,6.7,1101,netflix
ts217719,2019,34,"['documentation', 'sport']",1,7.3,669,netflix
ts252856,2020,45,"['documentation', 'history']",1,7.8,7348,netflix
ts187541,2019,80,"['comedy', 'scifi', 'drama', 'romance', 'action', 'fantasy', 'horror']",1,8.1,10323,netflix
ts268648,2020,30,"['documentation', 'music']",1,6.9,427,netflix
ts222609,2019,30,"['drama', 'romance', 'reality']",1,7.6,1347,netflix
ts224906,2020,45,"['drama', 'romance']",1,7.7,276,netflix
ts236033,2020,37,['comedy'],1,0.0,0,netflix
ts242210,2020,62,"['scifi', 'drama', 'fantasy', 'thriller']",1,7.1,561,netflix
ts88076,2019,66,"['drama', 'comedy', 'scifi', 'fantasy', 'romance']",1,7.9,881,netflix
ts82912,2020,54,"['drama', 'thriller', 'crime', 'history']",2,7.3,61510,netflix
ts221293,2020,72,"['drama', 'scifi']",1,0.0,0,netflix
ts87488,2019,24,"['comedy', 'family', 'action']",1,5.6,1064,netflix
ts272134,2020,24,"['animation', 'action', 'scifi']",1,0.0,0,netflix
ts236747,2020,51,['comedy'],1,8.6,5631,netflix
ts89291,2019,46,"['drama', 'comedy']",2,6.8,1429,netflix
ts225430,2020,68,"['comedy', 'drama', 'scifi', 'fantasy']",1,8.0,2390,netflix
ts306187,2019,29,"['comedy', 'family']",5,6.6,3177,netflix
ts237560,2020,57,"['crime', 'documentation']",1,7.1,25858,netflix
ts90356,2019,44,"['reality', 'drama']",4,7.4,746,netflix
ts88721,2019,30,"['comedy', 'drama']",2,7.6,9821,netflix
ts269157,2020,49,"['documentation', 'crime']",1,7.0,2405,netflix
ts121489,2019,22,"['horror', 'thriller', 'drama']",4,5.6,2080,netflix
ts221851,2019,60,"['thriller', 'drama', 'crime']",1,7.0,450,netflix
ts255926,2020,25,"['comedy', 'drama', 'romance']",1,7.5,16978,netflix
ts129445,2019,53,"['drama', 'history']",1,7.9,44358,netflix
ts88909,2019,54,['reality'],4,6.9,2559,netflix
ts256297,2020,70,"['scifi', 'fantasy', 'romance']",1,5.8,182,netflix
ts252166,2020,67,"['action', 'crime', 'romance', 'thriller', 'drama']",1,6.5,692,netflix
ts215683,2019,44,"['action', 'drama', 'fantasy', 'horror', 'romance', 'comedy']",1,8.8,7131,netflix
ts225101,2020,80,"['drama', 'comedy', 'romance']",1,8.0,11556,netflix
ts90980,2019,15,['comedy'],1,7.5,3075,netflix
ts226468,2020,43,"['drama', 'romance']",3,6.1,2919,netflix
ts258169,2020,38,['reality'],1,5.9,320,netflix
ts224891,2020,40,"['drama', 'comedy']",1,0.0,0,netflix
ts89282,2019,61,"['drama', 'thriller', 'action', 'crime']",2,6.5,7953,netflix
ts215378,2020,46,"['comedy', 'drama', 'romance']",2,7.4,15426,netflix
ts86165,2019,56,"['drama', 'scifi', 'thriller']",1,7.1,32272,netflix
ts251779,2020,67,"['thriller', 'scifi', 'drama', 'fantasy']",2,7.8,692,netflix
ts251560,2020,60,"['drama', 'comedy', 'romance', 'music']",1,7.3,1928,netflix
ts190462,2020,30,"['comedy', 'drama']",2,7.5,2873,netflix
ts89679,2019,71,['drama'],1,7.0,105,netflix
ts223238,2020,53,"['scifi', 'drama', 'romance']",1,7.6,2864,netflix
ts225912,2020,42,"['action', 'thriller', 'drama', 'scifi']",2,6.8,10381,netflix
ts226403,2020,50,['reality'],1,6.8,816,netflix
ts223192,2020,92,"['comedy', 'drama']",2,8.8,6035,netflix
ts105825,2019,47,"['crime', 'drama', 'thriller', 'scifi']",1,7.1,14925,netflix
ts83810,2019,24,"['scifi', 'action', 'fantasy', 'animation']",1,6.7,1270,netflix
ts236725,2020,48,['documentation'],1,8.7,2441,netflix
ts106141,2019,44,"['thriller', 'drama']",2,5.8,720,netflix
ts214718,2019,55,"['drama', 'comedy']",1,0.0,0,netflix
ts236850,2020,41,"['action', 'drama']",1,7.7,224,netflix
ts83491,2019,52,"['drama', 'thriller', 'romance']",1,6.3,15975,netflix
ts255880,2020,28,['reality'],4,5.7,1400,netflix
ts223759,2020,67,"['crime', 'documentation', 'sport']",1,7.4,17873,netflix
ts219162,2019,53,['documentation'],1,7.8,11250,netflix
ts106536,2020,55,"['crime', 'drama', 'thriller']",1,6.6,17527,netflix
ts82739,2019,47,"['drama', 'crime']",2,6.4,955,netflix
ts83082,2019,27,"['comedy', 'drama', 'scifi']",1,7.2,32941,netflix
ts250871,2020,43,"['crime', 'documentation']",1,7.2,1758,netflix
ts88744,2019,8,"['documentation', 'sport', 'comedy', 'european']",1,7.6,1872,netflix
ts224907,2020,62,"['comedy', 'drama', 'romance', 'action']",1,7.5,3259,netflix
ts87986,2019,65,"['drama', 'music', 'comedy']",1,7.6,2107,netflix
ts219080,2020,48,"['war', 'drama', 'crime', 'thriller']",1,8.2,19637,netflix
ts268799,2020,46,"['scifi', 'drama']",1,0.0,0,netflix
ts218176,2020,26,"['comedy', 'family']",1,6.3,2559,netflix
ts226617,2020,64,"['documentation', 'crime', 'drama']",1,8.0,2622,netflix
ts221151,2019,43,['documentation'],1,7.0,595,netflix
ts223456,2020,48,['documentation'],1,6.4,2820,netflix
ts225379,2020,67,"['drama', 'thriller', 'crime']",2,0.0,0,netflix
ts224859,2020,54,"['documentation', 'crime']",1,7.7,7742,netflix
ts254817,2020,43,"['crime', 'documentation']",1,7.3,1394,netflix
ts236332,2020,20,['documentation'],1,3.9,1571,netflix
ts213544,2019,50,"['comedy', 'drama', 'history', 'romance']",1,8.1,2415,netflix
ts251929,2020,28,['reality'],1,6.5,114,netflix
ts236501,2020,41,"['drama', 'comedy', 'romance']",2,6.5,6140,netflix
ts225867,2020,47,['drama'],1,0.0,0,netflix
ts268551,2020,70,"['drama', 'romance']",1,7.5,3970,netflix
ts85398,2019,50,['documentation'],1,9.3,45070,netflix
ts252318,2020,28,['reality'],1,4.2,859,netflix
ts89182,2019,49,"['drama', 'comedy', 'horror', 'thriller']",1,6.4,136,netflix
ts286390,2019,45,"['drama', 'comedy']",2,7.7,3010,netflix
ts215012,2020,23,"['family', 'fantasy', 'scifi', 'animation', 'action', 'comedy']",3,8.3,6278,netflix
ts252015,2020,28,"['comedy', 'family']",2,5.6,244,netflix
ts83657,2019,48,"['scifi', 'horror', 'drama', 'fantasy']",2,6.7,30346,netflix
ts225716,2019,46,"['comedy', 'family']",3,7.4,4477,netflix
ts225460,2020,53,"['drama', 'thriller', 'crime']",1,0.0,0,netflix
ts84663,2019,43,"['comedy', 'drama']",2,7.5,23346,netflix
ts86365,2019,12,"['animation', 'comedy', 'drama', 'family']",1,8.3,1764,netflix
ts269740,2020,50,"['drama', 'comedy']",3,6.4,616,netflix
ts254045,2020,24,['comedy'],1,0.0,0,netflix
ts90937,2020,53,['drama'],1,7.5,9957,netflix
ts106126,2019,50,"['drama', 'history']",1,7.6,5382,netflix
ts236769,2020,23,['documentation'],1,7.6,2341,netflix
ts218888,2020,24,"['action', 'animation', 'scifi', 'comedy', 'fantasy']",1,7.2,2940,netflix
ts89048,2019,48,['drama'],2,7.5,2535,netflix
ts218890,2020,24,"['action', 'scifi', 'animation', 'fantasy']",1,6.1,648,netflix
ts254293,2020,44,['reality'],1,7.1,1295,netflix
ts222802,2019,44,"['scifi', 'action', 'comedy', 'drama', 'fantasy', 'romance']",2,7.2,331,netflix
ts251512,2020,63,['documentation'],1,7.6,1171,netflix
ts219561,2019,22,['documentation'],2,8.0,5651,netflix
ts104840,2019,57,"['music', 'crime', 'drama', 'documentation', 'reality']",1,7.5,2794,netflix
ts90621,2019,41,"['comedy', 'drama']",2,9.0,73794,netflix
ts87680,2019,58,['drama'],1,5.9,1061,netflix
ts89881,2019,29,['comedy'],3,7.1,7365,netflix
ts88485,2019,27,"['animation', 'action', 'family', 'comedy', 'drama', 'romance', 'fantasy']",2,8.2,2844,netflix
ts91125,2019,66,['war'],2,0.0,0,netflix
ts222367,2019,49,['drama'],1,6.2,2859,netflix
ts88146,2019,59,"['documentation', 'comedy']",1,7.3,600,netflix
ts223895,2020,57,"['scifi', 'comedy', 'drama', 'fantasy']",2,7.9,1835,netflix
ts188991,2020,50,"['crime', 'drama', 'thriller']",1,6.3,5196,netflix
ts87364,2019,59,"['documentation', 'crime', 'history']",1,7.8,27439,netflix
ts284800,2019,44,"['drama', 'crime', 'thriller']",2,7.6,19511,netflix
ts251119,2020,43,"['drama', 'romance', 'sport']",1,6.5,25,netflix
ts269690,2020,17,['comedy'],1,7.4,1167,netflix
ts113748,2019,14,"['comedy', 'family', 'fantasy', 'animation', 'action']",1,6.8,734,netflix
ts213071,2019,48,"['thriller', 'drama']",1,6.0,53,netflix
ts93611,2020,41,"['drama', 'fantasy', 'horror', 'scifi']",1,6.2,11611,netflix
ts257301,2020,54,['reality'],3,6.9,921,netflix
ts262778,2020,21,"['action', 'family', 'fantasy', 'animation']",2,6.8,153,netflix
ts216513,2020,25,"['comedy', 'drama', 'family', 'fantasy', 'action']",1,6.6,997,netflix
ts89075,2019,75,"['drama', 'comedy', 'romance']",2,7.7,4836,netflix
ts243256,2020,20,"['comedy', 'drama']",1,5.9,688,netflix
ts221653,2019,14,"['scifi', 'comedy', 'animation']",3,8.0,44,netflix
ts224072,2020,47,"['drama', 'history']",1,7.3,12523,netflix
ts79695,2019,44,"['drama', 'crime', 'music']",3,6.7,1282,netflix
ts83107,2019,42,"['drama', 'scifi', 'horror']",1,6.0,14357,netflix
ts82851,2020,45,"['drama', 'thriller']",1,7.6,44294,netflix
ts223308,2019,20,['comedy'],1,7.0,634,netflix
ts105047,2019,51,"['drama', 'scifi', 'thriller']",2,7.2,13752,netflix
ts216493,2019,50,"['drama', 'comedy']",2,7.7,6475,netflix
ts237773,2020,47,"['drama', 'thriller', 'scifi']",1,0.0,0,netflix
ts218986,2019,67,['drama'],1,0.0,0,netflix
ts218803,2019,27,"['documentation', 'reality']",2,7.5,12,netflix
ts222455,2019,46,"['documentation', 'crime', 'history']",1,7.5,14087,netflix
ts101408,2020,45,"['thriller', 'crime', 'drama']",1,6.8,9725,netflix
ts87599,2019,58,"['drama', 'romance']",1,7.2,189,netflix
ts91039,2019,31,['documentation'],2,8.2,5327,netflix
ts251587,2020,47,"['drama', 'crime']",1,7.1,485,netflix
ts222838,2019,33,['reality'],1,0.0,0,netflix
ts90648,2019,45,['drama'],1,0.0,0,netflix
ts217045,2019,25,"['animation', 'action', 'scifi']",1,7.0,589,netflix
ts215166,2019,24,"['action', 'crime', 'drama']",1,6.4,409,netflix
ts90645,2019,64,"['action', 'drama', 'romance', 'thriller']",1,6.8,626,netflix
ts225410,2020,38,"['drama', 'documentation']",1,0.0,0,netflix
ts271247,2019,14,"['animation', 'action', 'family', 'comedy']",4,6.7,228,netflix
ts221365,2019,40,['drama'],1,0.0,0,netflix
ts87473,2020,24,"['scifi', 'animation', 'romance', 'action', 'drama', 'horror']",2,6.3,1561,netflix
ts225718,2020,46,"['drama', 'action', 'fantasy', 'thriller']",1,6.6,5887,netflix
ts269073,2020,37,"['reality', 'romance', 'documentation']",2,4.3,10206,netflix
ts223404,2020,76,"['drama', 'comedy', 'romance']",1,8.6,26432,netflix
ts86946,2019,42,"['scifi', 'romance']",1,5.8,3178,netflix
ts89014,2019,10,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'drama', 'action']",2,7.2,1442,netflix
ts221366,2019,40,"['thriller', 'drama']",1,0.0,0,netflix
ts251067,2020,27,"['comedy', 'drama', 'family']",2,7.5,4288,netflix
ts217389,2020,34,"['drama', 'comedy']",2,6.7,2221,netflix
ts59542,2020,41,"['drama', 'comedy']",1,0.0,0,netflix
ts255809,2020,58,"['crime', 'documentation']",1,7.0,2599,netflix
ts220751,2019,22,"['family', 'scifi', 'animation', 'comedy', 'action']",1,6.8,332,netflix
ts217891,2019,24,"['action', 'scifi', 'animation', 'fantasy']",2,4.6,1981,netflix
ts241248,2020,9,"['family', 'comedy', 'animation']",6,4.6,732,netflix
ts89895,2019,6,"['animation', 'comedy', 'family', 'fantasy']",3,6.6,276,netflix
ts88841,2020,51,"['scifi', 'comedy', 'drama', 'fantasy']",1,6.4,1337,netflix
ts314529,2020,12,[],3,0.0,0,netflix
ts236653,2020,37,['reality'],1,6.6,403,netflix
ts225162,2020,51,"['documentation', 'reality']",2,0.0,0,netflix
ts227385,2020,19,"['scifi', 'action']",3,0.0,0,netflix
ts223242,2020,66,"['drama', 'romance', 'comedy']",1,7.1,971,netflix
ts88271,2019,12,['documentation'],4,7.7,676,netflix
ts251616,2020,38,"['reality', 'music']",1,5.7,146,netflix
ts269501,2020,50,"['documentation', 'music']",1,7.6,1294,netflix
ts236091,2020,68,"['drama', 'comedy', 'family', 'romance']",1,7.1,292,netflix
ts100354,2019,45,"['crime', 'drama', 'history', 'sport']",1,7.9,786,netflix
ts236051,2020,32,"['documentation', 'sport']",3,7.4,827,netflix
ts104168,2019,45,"['action', 'drama']",2,6.9,1952,netflix
ts242244,2020,26,"['scifi', 'animation', 'action', 'drama']",1,6.4,3215,netflix
ts225377,2020,34,"['drama', 'romance', 'comedy']",1,7.5,1616,netflix
ts216698,2019,29,['reality'],1,0.0,0,netflix
ts222325,2019,34,['documentation'],2,7.7,590,netflix
ts108392,2020,47,"['family', 'fantasy', 'action', 'scifi']",1,6.0,7884,netflix
ts224261,2020,35,['reality'],1,5.9,109,netflix
ts187443,2020,53,"['thriller', 'crime', 'drama']",1,6.6,4385,netflix
ts86928,2019,75,"['action', 'drama', 'history', 'romance']",1,8.0,1156,netflix
ts113637,2019,61,"['documentation', 'crime']",1,7.1,2127,netflix
ts256764,2020,24,"['scifi', 'drama', 'animation', 'action', 'comedy', 'fantasy', 'history', 'war']",2,8.3,1807,netflix
ts225539,2020,59,"['drama', 'romance']",1,7.7,920,netflix
ts76382,2019,24,"['action', 'family', 'thriller', 'animation']",4,7.9,6171,netflix
ts256134,2020,24,"['reality', 'music']",1,6.9,180,netflix
ts228502,2020,19,['comedy'],1,5.0,965,netflix
ts90812,2019,62,['drama'],1,7.9,102,netflix
ts237111,2020,27,['comedy'],2,6.9,1017,netflix
ts235689,2020,64,['reality'],2,5.1,122,netflix
ts251072,2020,55,['drama'],1,6.7,70,netflix
ts87221,2019,65,"['comedy', 'drama']",1,6.8,145,netflix
ts237556,2020,29,['comedy'],2,4.3,192,netflix
ts257243,2020,37,"['music', 'reality']",1,6.9,405,netflix
ts222933,2019,60,"['crime', 'documentation', 'drama', 'thriller']",1,7.4,3101,netflix
ts218307,2019,36,['reality'],1,6.6,377,netflix
ts270742,2020,48,['documentation'],1,7.7,81,netflix
ts92405,2020,33,"['crime', 'drama', 'thriller', 'comedy']",1,5.3,2742,netflix
ts235979,2020,59,"['drama', 'crime', 'thriller']",1,7.3,1557,netflix
ts231260,2019,36,"['scifi', 'thriller', 'drama']",1,6.7,23,netflix
ts222599,2019,50,['reality'],1,8.2,2692,netflix
ts88552,2019,40,"['drama', 'comedy', 'family', 'romance']",2,6.8,720,netflix
ts238316,2020,58,['reality'],1,8.4,522,netflix
ts222942,2019,40,"['documentation', 'crime']",1,6.5,345,netflix
ts251061,2020,21,"['drama', 'scifi', 'animation', 'fantasy', 'history', 'romance', 'action']",2,7.1,136,netflix
ts236388,2020,47,['reality'],1,7.4,765,netflix
ts216474,2019,50,"['crime', 'thriller', 'drama']",1,7.2,3484,netflix
ts90902,2019,63,"['drama', 'romance']",1,7.8,1651,netflix
ts236859,2020,0,[],1,0.0,0,netflix
ts252661,2020,30,"['crime', 'documentation']",1,6.4,427,netflix
ts218802,2019,25,"['documentation', 'sport', 'reality']",1,6.4,3491,netflix
ts221041,2019,43,"['drama', 'fantasy', 'romance']",1,5.2,25,netflix
ts250872,2020,30,['reality'],1,5.3,481,netflix
ts238242,2020,44,"['crime', 'drama', 'thriller']",1,7.3,2706,netflix
ts251272,2020,40,['reality'],1,5.9,430,netflix
ts222380,2019,50,"['drama', 'action', 'crime', 'thriller']",2,7.5,1583,netflix
ts105601,2019,23,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",2,7.7,296,netflix
ts215178,2020,52,['drama'],1,7.5,7856,netflix
ts89361,2020,27,"['scifi', 'animation', 'action', 'fantasy']",2,5.4,610,netflix
ts88283,2019,44,"['crime', 'scifi', 'drama', 'action', 'fantasy']",1,6.4,13569,netflix
ts223062,2019,62,"['thriller', 'drama']",1,0.0,0,netflix
ts214861,2019,23,"['comedy', 'horror', 'reality', 'scifi']",2,5.3,2915,netflix
ts215718,2020,55,['crime'],1,0.0,0,netflix
ts88608,2019,38,"['documentation', 'sport']",1,7.3,732,netflix
ts87471,2020,24,"['action', 'scifi', 'animation', 'drama']",1,7.2,2830,netflix
ts270465,2020,60,"['documentation', 'crime', 'history']",1,7.8,1624,netflix
ts222835,2019,38,['drama'],1,6.5,1234,netflix
ts270439,2020,36,['reality'],1,5.7,587,netflix
ts253722,2020,36,"['reality', 'music']",1,6.5,446,netflix
ts237014,2020,44,['drama'],1,0.0,0,netflix
ts237239,2020,46,[],1,0.0,0,netflix
ts104485,2019,49,"['drama', 'action', 'thriller']",1,6.2,1372,netflix
ts104507,2019,42,['drama'],1,6.7,809,netflix
ts256784,2020,14,[],2,0.0,0,netflix
ts88151,2019,46,"['crime', 'drama', 'thriller']",1,7.4,23001,netflix
ts106015,2019,25,"['animation', 'action', 'sport']",2,8.0,5411,netflix
ts86978,2019,23,"['scifi', 'action', 'animation', 'comedy', 'drama', 'fantasy', 'thriller']",2,6.7,664,netflix
ts78324,2019,13,"['comedy', 'family', 'animation']",3,5.7,1134,netflix
ts103360,2020,52,"['fantasy', 'thriller', 'action', 'drama', 'scifi', 'war']",1,6.8,3706,netflix
ts268099,2020,4,"['action', 'animation']",1,6.6,112,netflix
ts224794,2020,26,['scifi'],2,0.0,0,netflix
ts268997,2020,40,['scifi'],1,6.5,197,netflix
ts101874,2019,41,"['crime', 'drama', 'thriller', 'scifi']",1,7.3,2684,netflix
ts214579,2019,9,"['fantasy', 'scifi', 'animation', 'comedy', 'family']",2,7.4,85,netflix
ts235862,2020,73,['drama'],1,7.6,196,netflix
ts81646,2019,44,"['thriller', 'drama', 'fantasy', 'horror']",1,6.4,8843,netflix
ts187070,2019,27,['family'],2,6.7,573,netflix
ts220248,2019,48,['reality'],1,0.0,0,netflix
ts252141,2020,24,"['comedy', 'family', 'animation']",2,6.3,334,netflix
ts111206,2019,26,"['action', 'comedy', 'crime', 'drama', 'family', 'animation']",6,5.9,1557,netflix
ts104483,2019,50,"['thriller', 'horror', 'drama']",1,6.5,4051,netflix
ts236182,2020,28,"['comedy', 'drama']",1,5.1,2019,netflix
ts89336,2019,23,"['animation', 'comedy', 'family', 'fantasy']",4,6.6,157,netflix
ts88166,2019,33,['reality'],3,6.3,324,netflix
ts89251,2019,56,['drama'],1,7.4,8443,netflix
ts223110,2019,51,['reality'],2,6.9,654,netflix
ts88312,2020,58,"['drama', 'music']",1,7.2,3075,netflix
ts189314,2019,23,"['comedy', 'reality']",2,6.7,581,netflix
ts185885,2020,48,"['history', 'thriller', 'drama']",1,6.8,2370,netflix
ts214463,2019,46,['drama'],2,7.9,157,netflix
ts86927,2019,63,"['drama', 'comedy', 'romance']",1,7.6,3856,netflix
ts225328,2020,26,"['thriller', 'drama']",1,0.0,0,netflix
ts218367,2019,26,"['drama', 'romance']",1,5.0,211,netflix
ts277126,2020,47,"['crime', 'drama', 'thriller']",2,6.7,2058,netflix
ts214462,2020,48,"['drama', 'history']",1,6.6,194,netflix
ts88133,2019,45,"['drama', 'comedy', 'romance']",2,7.2,1613,netflix
ts89583,2019,25,"['comedy', 'animation']",2,7.5,3217,netflix
ts113506,2019,45,"['documentation', 'drama', 'history', 'romance', 'war']",1,7.3,8834,netflix
ts105608,2020,41,"['crime', 'drama', 'thriller']",1,5.6,586,netflix
ts90696,2019,46,['drama'],1,7.5,57,netflix
ts256853,2019,35,"['action', 'fantasy']",1,8.1,1303,netflix
ts219049,2019,28,"['scifi', 'thriller']",1,6.2,203,netflix
ts223098,2019,15,['comedy'],1,5.0,43,netflix
ts227412,2020,9,"['animation', 'comedy', 'family']",1,8.0,662,netflix
ts220983,2019,39,"['drama', 'action']",1,0.0,0,netflix
ts221472,2020,37,['comedy'],1,5.2,248,netflix
ts89958,2019,76,"['action', 'drama', 'fantasy', 'history', 'romance']",3,8.3,4833,netflix
ts250803,2020,55,['reality'],1,7.9,559,netflix
ts222049,2020,43,"['history', 'documentation', 'crime']",1,7.6,2253,netflix
ts222606,2019,80,"['drama', 'comedy', 'action']",1,7.7,213,netflix
ts89347,2019,34,['documentation'],2,7.9,3011,netflix
ts214280,2019,45,"['action', 'crime']",1,6.4,1185,netflix
ts222803,2019,33,"['documentation', 'comedy', 'drama', 'sport']",1,7.2,1167,netflix
ts84129,2019,29,"['comedy', 'family', 'drama']",2,6.0,3210,netflix
ts114080,2019,48,"['drama', 'romance', 'scifi', 'thriller', 'comedy']",1,6.2,1112,netflix
ts225647,2020,68,['drama'],1,0.0,0,netflix
ts86744,2019,63,"['drama', 'romance']",1,8.0,6189,netflix
ts222512,2019,34,['reality'],1,6.6,119,netflix
ts93482,2019,24,"['animation', 'comedy', 'family', 'horror', 'scifi']",4,7.3,1505,netflix
ts251783,2020,13,[],1,0.0,0,netflix
ts266898,2020,44,['reality'],1,6.1,158,netflix
ts89832,2019,63,"['scifi', 'crime', 'fantasy', 'romance', 'comedy']",1,7.1,2786,netflix
ts90413,2019,11,['animation'],3,6.6,200,netflix
ts101503,2019,29,['comedy'],3,4.6,374,netflix
ts253549,2020,16,"['family', 'documentation']",2,0.0,0,netflix
ts267956,2020,50,"['thriller', 'drama']",1,0.0,0,netflix
ts102933,2019,52,"['drama', 'sport']",2,6.9,495,netflix
ts112667,2020,9,"['animation', 'comedy', 'family']",6,7.8,270,netflix
ts88699,2019,44,"['drama', 'family']",1,7.0,4425,netflix
ts221174,2019,12,"['animation', 'family']",2,6.4,102,netflix
ts218277,2019,47,"['thriller', 'crime', 'drama', 'sport']",1,7.3,1714,netflix
ts314648,2020,6,['documentation'],1,7.0,169,netflix
ts90511,2019,44,['crime'],1,7.3,901,netflix
ts189629,2020,62,"['thriller', 'documentation', 'crime', 'history']",1,7.5,611,netflix
ts222634,2019,24,"['comedy', 'fantasy', 'drama']",1,7.7,2223,netflix
ts90995,2019,178,"['documentation', 'history']",1,7.6,554,netflix
ts241460,2020,39,"['drama', 'thriller']",2,0.0,0,netflix
ts268890,2020,30,"['drama', 'romance']",1,7.6,2914,netflix
ts237071,2020,40,"['drama', 'crime', 'horror', 'thriller']",1,6.9,517,netflix
ts269283,2020,29,"['comedy', 'drama']",1,0.0,0,netflix
ts252122,2020,9,"['horror', 'thriller']",1,5.7,1109,netflix
ts221363,2019,44,"['drama', 'crime']",1,7.6,5483,netflix
ts89331,2019,35,"['drama', 'romance']",1,6.6,883,netflix
ts219422,2019,55,"['romance', 'thriller', 'comedy', 'drama']",1,7.9,2723,netflix
ts88821,2019,45,"['drama', 'comedy', 'romance']",1,7.2,687,netflix
ts88336,2019,27,"['reality', 'romance']",2,6.3,1248,netflix
ts85510,2019,56,"['reality', 'music']",2,7.6,1677,netflix
ts222980,2019,38,['reality'],1,4.6,1424,netflix
ts357033,2020,23,"['drama', 'comedy']",1,0.0,0,netflix
ts88169,2019,64,"['thriller', 'drama', 'romance', 'comedy', 'crime', 'horror']",1,6.7,874,netflix
ts224956,2020,47,['reality'],1,0.0,0,netflix
ts90063,2019,40,"['drama', 'comedy', 'romance']",1,8.1,2511,netflix
ts45322,2019,36,"['drama', 'romance']",1,7.9,141,netflix
ts222362,2019,6,"['comedy', 'animation']",1,8.0,36,netflix
ts223115,2019,46,"['family', 'romance', 'comedy']",1,8.0,23,netflix
ts86940,2019,30,['comedy'],1,6.5,450,netflix
ts187386,2020,25,['family'],1,6.7,206,netflix
ts223078,2019,33,['reality'],1,0.0,0,netflix
ts237304,2020,14,[],4,0.0,0,netflix
ts269844,2020,37,['drama'],1,8.0,6900,netflix
ts222625,2019,42,"['comedy', 'drama', 'romance']",1,7.8,453,netflix
ts306090,2020,24,"['action', 'animation', 'comedy', 'crime', 'drama']",1,7.9,5679,netflix
